"ID","Tipo","SKU","Nombre","Publicado","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal","Categorías","Etiquetas"
39083,"variable","AP-12336","PACK LLAVERO DE MADERA CON CRUZ O ESTRELLA",-1,0,0,,,,,0,,,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, BODA > DETALLES BODA, BODA","Detalle, Recuerdo, Regalo"
39087,"variable","AP-12338","PACK PULSERA CON CRUZ MONTADA EN TARJETA CON DIBUJO DE NIÑA",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
39092,"variable","AP-12340","PACK PULSERA CON CRUZ MONTADA EN TARJETA CON DIBUJO DE NIÑO",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
39139,"variable","AP-12343","PACK ETIQUETAS NIÑA COMUNIÓN TIPO ACUARELA",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN, COMUNIÓN > ETIQUETAS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
39154,"variable","AP-12345","PACK ETIQUETA REDONDA CON DIBUJO PACK ETIQUETA NIÑO COMUNIÓN TIPO ACUARELA",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN, COMUNIÓN > ETIQUETAS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
39608,"variable","AP-12347","ÁLBUM CON ESPIRAL PERSONALIZADO CON DIBUJO DE NIÑO TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
39626,"variable","AP-12349","ÁLBUM  CON ESPIRAL PERSONALIZADO CON DIBUJO NIÑA TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN","Bautizo, COMUNIÓN, Infantil, Personalizado, Recuerdo, Regalo"
39727,"variable","AP-12351","RECORDATORIO DOBLE MARCAPÁGINA CON DIBUJO NIÑO COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
40109,"variable","AP-12353","LÁMINA PERSONALIZADA DE NACIMIENTO CON MARCO BLANCO – A4",-1,0,0,,,,,0,"Gracias por tu compra.",,,"BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > LÁMINAS - NATALICIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
40189,"variable","AP-12355","INVITACIÓN DIGITAL CON FÚTBOL",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > INVITACIONES","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
40204,"variable","AP-12357","INVITACIÓN DIGITAL DE COMUNIÓN CON FÚTBOL",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > INVITACIONES","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
40225,"variable","AP-12359","ÁLBUM ARTESANAL CON BEBÉ DORMIDO",1,0,0,,,,,0,"Gracias por tu compra.",,,"BAUTIZO - BEBÉ > LIBROS DE FIRMA, LIBROS DE FIRMAS, LIBROS DE FIRMAS > BAUTIZO, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > ALBUM DE FOTOS PRIMER AÑO BEBÉ","Bautizo, Infantil, Personalizado, Recuerdo, Regalo"
40239,"variable","AP-12361","ÁLBUM ARTESANAL CON BEBE DORMIDO",1,0,0,,,,,0,"Gracias por tu compra.",,,"BAUTIZO - BEBÉ > LIBROS DE FIRMA, LIBROS DE FIRMAS, LIBROS DE FIRMAS > BAUTIZO, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > ALBUM DE FOTOS PRIMER AÑO BEBÉ","Bautizo, Infantil, Personalizado, Recuerdo, Regalo"
40392,"variable","AP-12363","ETIQUETA REDONDA CON NIÑA COMUNIÓN TIPO ACUARELA CON REVERSO CON FLORES LIBERTY",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > ETIQUETAS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
40401,"variable","AP-12365","RECORDATORIO  MARCAPÁGINAS CON NIÑA COMUNIÓN TIPO ACUARELA CON ANVERSO DE FLORES LIBERTY",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
40470,"variable","AP-12420","LIBRO DE FIRMAS ARTESANAL PARA COMUNIÓN PERSONALIZADO CON DIBUJO DE UN ANCLA",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN","Bautizo, Infantil, Personalizado, Recuerdo, Regalo"
40547,"variable","AP-12422","PACK COMUNIÓN PREMIUM - DIBUJO NIÑA TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, PACKS > PACKS COMUNIÓN, COMUNIÓN","Bautizo, COMUNIÓN, Infantil, Personalizado, Recuerdo, Regalo"
40563,"variable","AP-12432","PACK COMUNIÓN ESENCIAL - DIBUJO DE NIÑO TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, PACKS > PACKS COMUNIÓN, COMUNIÓN","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
40577,"variable","AP-12442","PACK COMUNIÓN PREMIUM - DIBUJO DE NIÑO TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, PACKS > PACKS COMUNIÓN, COMUNIÓN","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
40594,"variable","AP-12452","PACK COMUNIÓN PREMIUM -  BALÓN DE FÚTBOL",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, PACKS > PACKS COMUNIÓN, COMUNIÓN","COMUNIÓN, Infantil, Libro de firmas, Personalizado, Recordatorio, Recuerdo, Regalo"
40608,"variable","AP-12462","PACK COMUNIÓN ESENCIAL - CORONA DE FLORES",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, PACKS > PACKS COMUNIÓN, COMUNIÓN","PACKS COMUNIÓN"
40648,"variable","AP-12499","PACK COMUNIÓN PREMIUM - CORONA DE FLORES",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, PACKS > PACKS COMUNIÓN, test, COMUNIÓN","PACKS COMUNIÓN"
